Timestamp,Temperature,R,Theta,X,Y,Current,Vin
15:14:16.623132,220.0,0.1344177,1.593017,0.1343811,0.003735351,0.01147446,1.0
15:14:20.034232,220.0,0.134436,1.593017,0.1343811,0.003735351,0.0114719,1.0
15:14:23.439683,220.0,0.134436,1.593017,0.1343811,0.003735351,0.01149085,1.0
15:14:26.835732,220.0,0.134436,1.593017,0.1343811,0.003735351,0.01148787,1.0
15:14:30.242005,220.0,0.134436,1.593017,0.1343811,0.003735351,0.01147957,1.0
15:23:38.221954,230.0,0.1383544,1.593017,0.1382995,0.003845214,0.01140909,1.0
15:23:41.795417,230.0,0.1383544,1.593017,0.1382995,0.003845214,0.01141612,1.0
15:23:45.207426,230.0,0.1383544,1.593017,0.1383178,0.003845214,0.01139866,1.0
15:23:48.603797,230.0,0.1383728,1.587524,0.1383178,0.003826904,0.01141016,1.0
15:23:52.003587,230.0,0.1383728,1.587524,0.1383178,0.003826904,0.01139653,1.0
15:23:55.411828,230.0,0.1383728,1.587524,0.1383178,0.003845214,0.01139291,1.0
15:23:58.824896,230.0,0.1383728,1.587524,0.1383178,0.003845214,0.01140931,1.0
15:24:02.220423,230.0,0.1383728,1.587524,0.1383178,0.003845214,0.01140611,1.0
15:24:05.620225,230.0,0.1383728,1.593017,0.1383178,0.003845214,0.01141016,1.0
15:24:09.032669,230.0,0.1383728,1.593017,0.1383178,0.003845214,0.01140037,1.0
15:33:18.166875,240.0,0.1421813,1.587524,0.1421264,0.003936767,0.01132947,1.0
15:33:21.632183,240.0,0.1421813,1.587524,0.1421264,0.003936767,0.01131052,1.0
15:33:24.986913,240.0,0.1421813,1.587524,0.1421264,0.003936767,0.01133138,1.0
15:33:28.392937,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01133351,1.0
15:33:31.793264,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01132031,1.0
15:33:35.187839,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01131371,1.0
15:33:38.595346,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01132116,1.0
15:33:42.001488,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01132755,1.0
15:33:45.410860,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01133756,1.0
15:33:48.805595,240.0,0.1421997,1.587524,0.1421447,0.003936767,0.01131605,1.0
15:43:05.814405,250.0,0.145935,1.587524,0.1458801,0.00402832,0.01126602,1.0
15:43:09.176586,250.0,0.145935,1.587524,0.1458801,0.00404663,0.01125303,1.0
15:43:12.571953,250.0,0.145935,1.587524,0.1458801,0.00404663,0.01125836,1.0
15:43:15.975971,250.0,0.145935,1.587524,0.1458801,0.00404663,0.01124622,1.0
15:43:19.365814,250.0,0.1459533,1.587524,0.1458984,0.00404663,0.01124707,1.0
